"rule_id","authority","standard","ig_version","severity","message","pattern","check_tree_preview","status","converted_at","p21_primitive","notes"
"CG0122","CDISC","SDTM-IG","3.2","Medium","ARM = ACTARM","value-conditional-equal-column","is_contained_by(ARM,Screen Failure,Not Assigned) & not_equal_to(ARM,ACTARM,FALSE)","predicate","2026-04-21T13:42:52Z",NA,NA
"CG0123","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","ACTARMCD value length <= 20","value-length-le","longer_than(ACTARMCD,20)","predicate","2026-04-21T13:31:48Z",NA,NA
"CG0125","CDISC","SDTM-IG","3.2","Medium","ACTARMCD in TA.ARMCD","cross-lookup","is_not_contained_by(ACTARMCD,TA.ARMCD)","predicate","2026-04-21T12:20:10Z","lookup",NA
"CG0126","CDISC","SDTM-IG","3.2","Medium","ARMCD in TA.ARMCD","cross-lookup","is_not_contained_by(ARMCD,TA.ARMCD)","predicate","2026-04-21T12:20:10Z","lookup",NA
"CG0127","CDISC","SDTM-IG","3.2","Medium","ACTARMCD = ARMCD","value-conditional-equal-column","is_contained_by(ACTARMCD,SCRNFAIL,NOTASSGN) & not_equal_to(ACTARMCD,ARMCD,FALSE)","predicate","2026-04-21T13:42:52Z",NA,NA
"CG0129","CDISC","SDTM-IG","3.2","Medium","ARMCD = ACTARMCD","value-conditional-equal-column","is_contained_by(ARMCD,SCRNFAIL,NOTASSGN) & not_equal_to(ARMCD,ACTARMCD,FALSE)","predicate","2026-04-21T13:42:52Z",NA,NA
"CG0131","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","DTHFL in ('Y',null)","value-in-set","is_not_contained_by(DTHFL,Y)","predicate","2026-04-21T16:25:34Z",NA,NA
"CG0132","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","DTHFL = 'Y'","value-cross-dataset-eq-lit","subject_has_matching_row(USUBJID,SS,SSSTRESC,DEAD) & not_equal_to(DTHFL,Y)","predicate","2026-04-21T16:17:38Z",NA,NA
"CG0134","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","DTHFL = 'Y'","value-cross-dataset-eq-lit","subject_has_matching_row(USUBJID,AE,AEOUT,FATAL) & not_equal_to(DTHFL,Y)","predicate","2026-04-21T16:17:38Z",NA,NA
"CG0135","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","DTHFL = 'Y'","value-cross-dataset-eq-lit","subject_has_matching_row(USUBJID,AE,AESDTH,Y) & not_equal_to(DTHFL,Y)","predicate","2026-04-21T16:17:38Z",NA,NA
"CG0136","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","DTHFL = 'Y'","value-cross-dataset-eq-lit","subject_has_matching_row(USUBJID,DS,DSDECOD,DEATH) & not_equal_to(DTHFL,Y)","predicate","2026-04-21T16:17:38Z",NA,NA
"CG0142","CDISC","SDTM-IG","3.2","Medium","RFENDTC ^= null","value-not-null","empty(RFENDTC)","predicate","2026-04-21T11:05:30Z","required",NA
"CG0146","CDISC","SDTM-IG","3.2","Medium","RFSTDTC ^= null","value-not-null","empty(RFSTDTC)","predicate","2026-04-21T11:05:30Z","required",NA
"CG0149","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","SETCD value length <= 8","value-length-le","longer_than(SETCD,8)","predicate","2026-04-21T13:31:48Z",NA,NA
"CG0150","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","SUBJID unique within a study","uniqueness-composite-key","is_not_unique_set(STUDYID,SUBJID)","predicate","2026-04-21T16:24:26Z",NA,NA
"CG0151","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","USUBJID unique within a submission","uniqueness-composite-key","is_not_unique_set(STUDYID,USUBJID)","predicate","2026-04-21T16:24:26Z",NA,NA
"CG0152","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","ELEMENT = null","value-conditional-null-eq","equal_to(ETCD,UNPLAN) & non_empty(ELEMENT)","predicate","2026-04-21T13:51:48Z",NA,NA
"CG0153","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","ARMCD value length <= 20","value-length-le","longer_than(ARMCD,20)","predicate","2026-04-21T13:31:48Z",NA,NA
"CG0154","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","ELEMENT and ETCD have a one-to-one relationship","uniqueness-grouped","is_not_unique_relationship(ETCD,ELEMENT)","predicate","2026-04-21T16:25:34Z",NA,NA
"CG0163","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","IDVAR ^= null","value-not-null","empty(IDVAR)","predicate","2026-04-21T11:05:30Z","required",NA
"CG0164","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","IDVAR = null","value-conditional-null-empty","empty(RDOMAIN) & non_empty(IDVAR)","predicate","2026-04-21T13:51:48Z",NA,NA
"CG0166","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","RDOMAIN ^= null","value-not-null","empty(RDOMAIN)","predicate","2026-04-21T11:05:30Z","required",NA
"CG0168","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","CODTC = null","value-conditional-null-populated","non_empty(IDVAR) & non_empty(CODTC)","predicate","2026-04-21T13:51:48Z",NA,NA
"CG0171","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","SSDTC >= DM.DTHDTC","value-compare-subject-ordinal","non_empty(SSDTC) & less_than_by_key(SSDTC,DM,DTHDTC,USUBJID)","predicate","2026-04-21T16:07:06Z",NA,NA
"CG0175","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","IEORRES = 'Y'","value-conditional-literal-assert","is_contained_by(IECAT,EXCLUSION) & not_equal_to(IEORRES,Y)","predicate","2026-04-21T14:32:01Z",NA,NA
"CG0176","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","IEORRES = 'N'","value-conditional-literal-assert","is_contained_by(IECAT,INCLUSION) & not_equal_to(IEORRES,N)","predicate","2026-04-21T14:32:01Z",NA,NA
"CG0177","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","IESTRESC = IEORRES","value-equal-column","not_equal_to(IESTRESC,IEORRES,FALSE)","predicate","2026-04-21T13:45:27Z",NA,NA
"CG0178","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","IETEST in TI.IETEST","cross-lookup","is_not_contained_by(IETEST,TI.IETEST)","predicate","2026-04-21T12:20:10Z","lookup",NA
"CG0179","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","IETESTCD in TI.IETESTCD","cross-lookup","is_not_contained_by(IETESTCD,TI.IETESTCD)","predicate","2026-04-21T12:20:10Z","lookup",NA
"CG0193","CDISC","SDTM-IG","3.2","Medium","MBRESCAT ^= null","value-not-null","empty(MBRESCAT)","predicate","2026-04-21T11:05:30Z","required",NA
"CG0201","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","IDVAR ^= --SEQ","value-conditional-regex-match","empty(IDVARVAL) & empty(USUBJID) & matches_regex(IDVAR,.*SEQ)","predicate","2026-04-21T15:10:12Z",NA,""
"CG0202","CDISC","SDTM-IG","3.2,3.3","Medium","QEVAL ^= null","value-not-null","empty(QEVAL)","predicate","2026-04-21T11:05:30Z","required",NA
"CG0203","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","IDVAR ^= null","value-not-null","empty(IDVAR)","predicate","2026-04-21T11:05:30Z","required",NA
"CG0204","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","IDVARVAL ^= null","value-not-null","empty(IDVARVAL)","predicate","2026-04-21T11:05:30Z","required",NA
"CG0206","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","TAETORD = null","value-conditional-null-eq","equal_to(ETCD,UNPLAN) & non_empty(TAETORD)","predicate","2026-04-21T13:51:48Z",NA,NA
"CG0208","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","SESTDTC ^= null","value-not-null","empty(SESTDTC)","predicate","2026-04-21T11:05:30Z","required",NA
"CG0209","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","SEENDTC ^= null","value-not-null","empty(SEENDTC)","predicate","2026-04-21T11:05:30Z","required",NA
"CG0210","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","ETCD ^= 'UNPLAN'","value-conditional-empty-noteq-lit","empty(SEUPDES) & equal_to(ETCD,UNPLAN)","predicate","2026-04-21T15:52:59Z",NA,NA
"CG0211","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","ETCD = 'UNPLAN'","value-conditional-populated-eq-lit","non_empty(SEUPDES) & not_equal_to(ETCD,UNPLAN)","predicate","2026-04-21T15:52:59Z",NA,NA
"CG0213","CDISC","SDTM-IG","3.2,3.3","Medium","VISITNUM in TV.VISITNUM","cross-lookup","is_not_contained_by(VISITNUM,TV.VISITNUM)","predicate","2026-04-21T12:20:10Z","lookup",NA
"CG0215","CDISC","SDTM-IG","3.2,3.3","Medium","VISIT in TV.VISIT","cross-lookup","is_not_contained_by(VISIT,TV.VISIT)","predicate","2026-04-21T12:20:10Z","lookup",NA
"CG0216","CDISC","SDTM-IG","3.2,3.3","Medium","VISITDY = null","value-conditional-null-populated","non_empty(SVUPDES) & non_empty(VISITDY)","predicate","2026-04-21T13:51:48Z",NA,NA
"CG0220","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","--STDY is properly calculated per study day algorithm","value-study-day","study_day_mismatch(--STDY,DM,RFSTDTC,--STDTC,USUBJID)","predicate","2026-04-21T16:07:06Z",NA,NA
"CG0222","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","--ENDY is properly calculated per study day algorithm","value-study-day","study_day_mismatch(--ENDY,DM,RFSTDTC,--ENDTC,USUBJID)","predicate","2026-04-21T16:07:06Z",NA,NA
"CG0226","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","--STRF = null","value-conditional-null-crossref","non_empty(--STRF) & ref_col_empty(USUBJID,DM,RFSTDTC)","predicate","2026-04-21T15:40:47Z",NA,NA
"CG0227","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","--ENRF = null","value-conditional-null-crossref","non_empty(--ENRF) & ref_col_empty(USUBJID,DM,RFENDTC)","predicate","2026-04-21T15:40:47Z",NA,NA
"CG0246","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","ETCD value length <= 8","value-length-le","longer_than(ETCD,8)","predicate","2026-04-21T13:31:48Z",NA,NA
"CG0251","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","TABRANCH ^= null","value-not-null","empty(TABRANCH)","predicate","2026-04-21T11:05:30Z","required",NA
"CG0252","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","TATRANS ^= null","value-not-null","empty(TATRANS)","predicate","2026-04-21T11:05:30Z","required",NA
"CG0253","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","TIVERS ^= null","value-not-null","empty(TIVERS)","predicate","2026-04-21T11:05:30Z","required",NA
"CG0257","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","TSPARMCD value length <= 8","value-length-le","longer_than(TSPARMCD,8)","predicate","2026-04-21T13:31:48Z",NA,NA
"CG0258","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","TSPARM value length <= 40","value-length-le","longer_than(TSPARM,40)","predicate","2026-04-21T13:31:48Z",NA,NA
"CG0259","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","TSVALNF ^= null","value-not-null","empty(TSVALNF)","predicate","2026-04-21T11:05:30Z","required",NA
"CG0260","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","TSVALNF = null","value-conditional-null-populated","non_empty(TSVAL) & non_empty(TSVALNF)","predicate","2026-04-21T13:51:48Z",NA,NA
"CG0261","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","TSVAL ^= null","value-not-null","empty(TSVAL)","predicate","2026-04-21T11:05:30Z","required",NA
"CG0266","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","TSVCDREF ^= null","value-not-null","empty(TSVCDREF)","predicate","2026-04-21T11:05:30Z","required",NA
"CG0267","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","TSVCDVER ^= null","value-not-null","empty(TSVCDVER)","predicate","2026-04-21T11:05:30Z","required",NA
"CG0269","CDISC","SDTM-IG","3.2,3.3","Medium","TSVAL in ('N','Y')","value-conditional-in-set","is_contained_by(TSPARMCD,ADDON) & is_not_contained_by(TSVAL,Y,N)","predicate","2026-04-21T16:25:34Z",NA,NA
"CG0271","CDISC","SDTM-IG","3.2,3.3","Medium","TSVAL in ('N','Y')","value-conditional-in-set","is_contained_by(TSPARMCD,RANDOM) & is_not_contained_by(TSVAL,Y,N)","predicate","2026-04-21T16:25:34Z",NA,NA
"CG0273","CDISC","SDTM-IG","3.2,3.3","Medium","TSVAL ^= null","value-not-null","empty(TSVAL)","predicate","2026-04-21T11:05:30Z","required",NA
"CG0275","CDISC","SDTM-IG","3.2,3.3","Medium","TSVAL ^= null","value-not-null","empty(TSVAL)","predicate","2026-04-21T11:05:30Z","required",NA
"CG0276","CDISC","SDTM-IG","3.2,3.3","Medium","TSVAL ^= null","value-not-null","empty(TSVAL)","predicate","2026-04-21T11:05:30Z","required",NA
"CG0277","CDISC","SDTM-IG","3.2,3.3","Medium","TSVAL ^= null","value-not-null","empty(TSVAL)","predicate","2026-04-21T11:05:30Z","required",NA
"CG0278","CDISC","SDTM-IG","3.2,3.3","Medium","TSVAL ^= null","value-not-null","empty(TSVAL)","predicate","2026-04-21T11:05:30Z","required",NA
"CG0279","CDISC","SDTM-IG","3.2,3.3","Medium","TSVAL ^= null","value-not-null","empty(TSVAL)","predicate","2026-04-21T11:05:30Z","required",NA
"CG0282","CDISC","SDTM-IG","3.2,3.3","Medium","TSVAL in ('N','Y')","value-conditional-in-set","is_contained_by(TSPARMCD,ADAPT) & is_not_contained_by(TSVAL,Y,N)","predicate","2026-04-21T16:25:34Z",NA,NA
"CG0293","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","ARMCD in TA.ARMCD","cross-lookup","is_not_contained_by(ARMCD,TA.ARMCD)","predicate","2026-04-21T12:20:10Z","lookup",NA
"CG0294","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","ARM in TA.ARM","cross-lookup","is_not_contained_by(ARM,TA.ARM)","predicate","2026-04-21T12:20:10Z","lookup",NA
"CG0297","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","ARMCD value length <= 20","value-length-le","longer_than(ARMCD,20)","predicate","2026-04-21T13:31:48Z",NA,NA
"CG0299","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","TRLOC not present in dataset","presence-forbidden","exists(TRLOC)","predicate","2026-04-21T10:48:15Z","find_prohibited",NA
"CG0300","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","TRLAT not present in dataset","presence-forbidden","exists(TRLAT)","predicate","2026-04-21T10:48:15Z","find_prohibited",NA
"CG0301","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","TRDIR not present in dataset","presence-forbidden","exists(TRDIR)","predicate","2026-04-21T10:48:15Z","find_prohibited",NA
"CG0302","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","TRPORTOT not present in dataset","presence-forbidden","exists(TRPORTOT)","predicate","2026-04-21T10:48:15Z","find_prohibited",NA
"CG0304","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","AEREASND not present in dataset","presence-forbidden","exists(AEREASND)","predicate","2026-04-21T10:48:15Z","find_prohibited",NA
"CG0307","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","TSPARM and TSPARMCD have a one-to-one relationship","uniqueness-grouped","is_not_unique_relationship(TSPARM,TSPARMCD)","predicate","2026-04-21T16:25:34Z",NA,NA
"CG0310","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","Variable name length <= 8","metadata-var-name-length","any_var_name_exceeds_length(8)","predicate","2026-04-21T17:40:33Z",NA,NA
"CG0311","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","Variable label length <= 40","metadata-var-label-length","any_var_label_exceeds_length(40)","predicate","2026-04-21T17:40:33Z",NA,NA
"CG0328","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","TEENRL ^= null","value-not-null","empty(TEENRL)","predicate","2026-04-21T11:05:30Z","required",NA
"CG0329","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","TEDUR ^= null","value-not-null","empty(TEDUR)","predicate","2026-04-21T11:05:30Z","required",NA
"CG0337","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","--CAT ^= --DECOD","value-not-equal-column","equal_to(--CAT,--DECOD,FALSE)","predicate","2026-04-21T15:03:22Z",NA,NA
"CG0338","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","--SCAT ^= --DECOD","value-not-equal-column","equal_to(--SCAT,--DECOD,FALSE)","predicate","2026-04-21T15:03:22Z",NA,NA
"CG0339","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","--CAT ^= --BODSYS","value-not-equal-column","equal_to(--CAT,--BODSYS,FALSE)","predicate","2026-04-21T15:03:22Z",NA,NA
"CG0340","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","--SCAT ^= --BODSYS","value-not-equal-column","equal_to(--SCAT,--BODSYS,FALSE)","predicate","2026-04-21T15:03:22Z",NA,NA
"CG0348","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","--ORRES ^= null","value-not-null","empty(--ORRES)","predicate","2026-04-21T11:05:30Z","required",NA
"CG0352","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","--DTHREL not present in dataset","presence-forbidden","exists(--DTHREL)","predicate","2026-04-21T10:48:15Z","find_prohibited",NA
"CG0353","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","--EXCLFL not present in dataset","presence-forbidden","exists(--EXCLFL)","predicate","2026-04-21T10:48:15Z","find_prohibited",NA
"CG0354","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","--REASEX not present in dataset","presence-forbidden","exists(--REASEX)","predicate","2026-04-21T10:48:15Z","find_prohibited",NA
"CG0355","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","--DETECT not present in dataset","presence-forbidden","exists(--DETECT)","predicate","2026-04-21T10:48:15Z","find_prohibited",NA
"CG0356","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","SPECIES not present in dataset","presence-forbidden","exists(SPECIES)","predicate","2026-04-21T10:48:15Z","find_prohibited",NA
"CG0357","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","STRAIN not present in dataset","presence-forbidden","exists(STRAIN)","predicate","2026-04-21T10:48:15Z","find_prohibited",NA
"CG0358","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","SBSTRAIN not present in dataset","presence-forbidden","exists(SBSTRAIN)","predicate","2026-04-21T10:48:15Z","find_prohibited",NA
"CG0361","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","POOLID = null","value-conditional-null-populated","non_empty(USUBJID) & non_empty(POOLID)","predicate","2026-04-21T13:51:48Z",NA,NA
"CG0362","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","USUBJID = null","value-conditional-null-populated","non_empty(POOLID) & non_empty(USUBJID)","predicate","2026-04-21T13:51:48Z",NA,NA
"CG0363","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","RSUBJID ^= USUBJID","value-conditional-not-equal-column","non_empty(RSUBJID) & equal_to(RSUBJID,USUBJID,FALSE)","predicate","2026-04-21T15:03:22Z",NA,NA
"CG0364","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","RSUBJID ^= POOLID","value-conditional-not-equal-column","non_empty(RSUBJID) & equal_to(RSUBJID,POOLID,FALSE)","predicate","2026-04-21T15:03:22Z",NA,NA
"CG0375","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","TDANCVAR = date variable name in ADSL","value-var-name-in-ref-dataset","value_not_var_in_ref_dataset(TDANCVAR,ADSL,(DT|DTC|DTM))","predicate","2026-04-21T17:50:20Z",NA,NA
"CG0397","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","--STRESC ^= null","value-not-null","empty(--STRESC)","predicate","2026-04-21T11:05:30Z","required",NA
"CG0410","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","VISITNUM identifies unique record within subject","uniqueness-composite-key","is_not_unique_set(STUDYID,USUBJID,VISITNUM)","predicate","2026-04-21T16:24:26Z",NA,NA
"CG0416","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","QLABEL value length <= 40","value-length-le","longer_than(QLABEL,40)","predicate","2026-04-21T13:31:48Z",NA,NA
"CG0420","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","--STRF = null","value-conditional-null-eq","equal_to(--OCCUR,N) & non_empty(--STRF)","predicate","2026-04-21T15:23:46Z",NA,NA
"CG0421","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","--ENRF = null","value-conditional-null-eq","equal_to(--OCCUR,N) & non_empty(--ENRF)","predicate","2026-04-21T15:23:46Z",NA,NA
"CG0422","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","--STAT = null","value-conditional-null-populated","non_empty(--ORRES) & non_empty(--STAT)","predicate","2026-04-21T13:51:48Z",NA,NA
